q1,q2,q3,q4,Call Price,Put Price,Scenario
0.07,0.03,0.04,0.0,3.4494,5.1215,"q=(0.07, 0.03, 0.04, 0.0)"
0.07,0.03,0.04,0.01,3.3954,5.4358,"q=(0.07, 0.03, 0.04, 0.01)"
0.07,0.03,0.04,0.02,3.2449,5.4232,"q=(0.07, 0.03, 0.04, 0.02)"
0.07,0.03,0.04,0.03,3.2363,5.4778,"q=(0.07, 0.03, 0.04, 0.03)"
0.07,0.03,0.04,0.04,3.2789,5.5223,"q=(0.07, 0.03, 0.04, 0.04)"
0.07,0.03,0.04,0.05,3.3235,5.614,"q=(0.07, 0.03, 0.04, 0.05)"
0.07,0.03,0.04,0.06,3.2338,5.5481,"q=(0.07, 0.03, 0.04, 0.06)"
0.07,0.03,0.04,0.07,3.1248,5.6881,"q=(0.07, 0.03, 0.04, 0.07)"
0.07,0.03,0.04,0.08,3.1662,5.6417,"q=(0.07, 0.03, 0.04, 0.08)"
0.07,0.03,0.05,0.0,3.4991,5.1975,"q=(0.07, 0.03, 0.05, 0.0)"
0.07,0.03,0.05,0.01,3.4019,5.3884,"q=(0.07, 0.03, 0.05, 0.01)"
0.07,0.03,0.05,0.02,3.3366,5.3892,"q=(0.07, 0.03, 0.05, 0.02)"
0.07,0.03,0.05,0.03,3.3053,5.3299,"q=(0.07, 0.03, 0.05, 0.03)"
0.07,0.03,0.05,0.04,3.2479,5.4895,"q=(0.07, 0.03, 0.05, 0.04)"
0.07,0.03,0.05,0.05,3.1715,5.7066,"q=(0.07, 0.03, 0.05, 0.05)"
0.07,0.03,0.05,0.06,3.1293,5.6592,"q=(0.07, 0.03, 0.05, 0.06)"
0.07,0.03,0.05,0.07,3.1567,5.6509,"q=(0.07, 0.03, 0.05, 0.07)"
0.07,0.03,0.05,0.08,3.0654,5.8522,"q=(0.07, 0.03, 0.05, 0.08)"
0.07,0.03,0.06,0.0,3.3706,5.2497,"q=(0.07, 0.03, 0.06, 0.0)"
0.07,0.03,0.06,0.01,3.341,5.3244,"q=(0.07, 0.03, 0.06, 0.01)"
0.07,0.03,0.06,0.02,3.2602,5.4261,"q=(0.07, 0.03, 0.06, 0.02)"
0.07,0.03,0.06,0.03,3.2393,5.5165,"q=(0.07, 0.03, 0.06, 0.03)"
0.07,0.03,0.06,0.04,3.0815,5.7022,"q=(0.07, 0.03, 0.06, 0.04)"
0.07,0.03,0.06,0.05,3.1565,5.6724,"q=(0.07, 0.03, 0.06, 0.05)"
0.07,0.03,0.06,0.06,3.0803,5.7779,"q=(0.07, 0.03, 0.06, 0.06)"
0.07,0.03,0.06,0.07,3.1741,5.7444,"q=(0.07, 0.03, 0.06, 0.07)"
0.07,0.03,0.06,0.08,2.9935,5.7417,"q=(0.07, 0.03, 0.06, 0.08)"
0.07,0.03,0.07,0.0,3.326,5.4544,"q=(0.07, 0.03, 0.07, 0.0)"
0.07,0.03,0.07,0.01,3.1876,5.5798,"q=(0.07, 0.03, 0.07, 0.01)"
0.07,0.03,0.07,0.02,3.1338,5.5962,"q=(0.07, 0.03, 0.07, 0.02)"
0.07,0.03,0.07,0.03,3.1011,5.6212,"q=(0.07, 0.03, 0.07, 0.03)"
0.07,0.03,0.07,0.04,3.0934,5.533,"q=(0.07, 0.03, 0.07, 0.04)"
0.07,0.03,0.07,0.05,3.0377,5.7269,"q=(0.07, 0.03, 0.07, 0.05)"
0.07,0.03,0.07,0.06,2.9293,5.8757,"q=(0.07, 0.03, 0.07, 0.06)"
0.07,0.03,0.07,0.07,2.9182,5.8986,"q=(0.07, 0.03, 0.07, 0.07)"
0.07,0.03,0.07,0.08,2.88,5.8963,"q=(0.07, 0.03, 0.07, 0.08)"
0.07,0.03,0.08,0.0,3.2771,5.5481,"q=(0.07, 0.03, 0.08, 0.0)"
0.07,0.03,0.08,0.01,3.2397,5.5442,"q=(0.07, 0.03, 0.08, 0.01)"
0.07,0.03,0.08,0.02,3.1175,5.6367,"q=(0.07, 0.03, 0.08, 0.02)"
0.07,0.03,0.08,0.03,3.0471,5.78,"q=(0.07, 0.03, 0.08, 0.03)"
0.07,0.03,0.08,0.04,3.0338,5.7321,"q=(0.07, 0.03, 0.08, 0.04)"
0.07,0.03,0.08,0.05,2.9915,5.7675,"q=(0.07, 0.03, 0.08, 0.05)"
0.07,0.03,0.08,0.06,2.873,5.8743,"q=(0.07, 0.03, 0.08, 0.06)"
0.07,0.03,0.08,0.07,2.9592,5.9639,"q=(0.07, 0.03, 0.08, 0.07)"
0.07,0.03,0.08,0.08,2.9412,6.0038,"q=(0.07, 0.03, 0.08, 0.08)"
0.07,0.04,0.0,0.0,3.6469,4.931,"q=(0.07, 0.04, 0.0, 0.0)"
0.07,0.04,0.0,0.01,3.5081,5.1521,"q=(0.07, 0.04, 0.0, 0.01)"
0.07,0.04,0.0,0.02,3.4843,5.0921,"q=(0.07, 0.04, 0.0, 0.02)"
0.07,0.04,0.0,0.03,3.4787,5.2449,"q=(0.07, 0.04, 0.0, 0.03)"
0.07,0.04,0.0,0.04,3.4223,5.2467,"q=(0.07, 0.04, 0.0, 0.04)"
0.07,0.04,0.0,0.05,3.3602,5.4113,"q=(0.07, 0.04, 0.0, 0.05)"
0.07,0.04,0.0,0.06,3.3936,5.2879,"q=(0.07, 0.04, 0.0, 0.06)"
0.07,0.04,0.0,0.07,3.2888,5.4852,"q=(0.07, 0.04, 0.0, 0.07)"
0.07,0.04,0.0,0.08,3.3164,5.4991,"q=(0.07, 0.04, 0.0, 0.08)"
0.07,0.04,0.01,0.0,3.6294,5.0153,"q=(0.07, 0.04, 0.01, 0.0)"
0.07,0.04,0.01,0.01,3.556,5.1818,"q=(0.07, 0.04, 0.01, 0.01)"
0.07,0.04,0.01,0.02,3.5947,5.1468,"q=(0.07, 0.04, 0.01, 0.02)"
0.07,0.04,0.01,0.03,3.4959,5.1826,"q=(0.07, 0.04, 0.01, 0.03)"
0.07,0.04,0.01,0.04,3.4555,5.3233,"q=(0.07, 0.04, 0.01, 0.04)"
0.07,0.04,0.01,0.05,3.2038,5.3865,"q=(0.07, 0.04, 0.01, 0.05)"
0.07,0.04,0.01,0.06,3.3115,5.418,"q=(0.07, 0.04, 0.01, 0.06)"
0.07,0.04,0.01,0.07,3.1818,5.5496,"q=(0.07, 0.04, 0.01, 0.07)"
0.07,0.04,0.01,0.08,3.109,5.6299,"q=(0.07, 0.04, 0.01, 0.08)"
0.07,0.04,0.02,0.0,3.4964,5.1931,"q=(0.07, 0.04, 0.02, 0.0)"
0.07,0.04,0.02,0.01,3.4526,5.1774,"q=(0.07, 0.04, 0.02, 0.01)"
0.07,0.04,0.02,0.02,3.5094,5.3062,"q=(0.07, 0.04, 0.02, 0.02)"
0.07,0.04,0.02,0.03,3.3423,5.3745,"q=(0.07, 0.04, 0.02, 0.03)"
0.07,0.04,0.02,0.04,3.3467,5.4216,"q=(0.07, 0.04, 0.02, 0.04)"
0.07,0.04,0.02,0.05,3.1662,5.5217,"q=(0.07, 0.04, 0.02, 0.05)"
0.07,0.04,0.02,0.06,3.235,5.4711,"q=(0.07, 0.04, 0.02, 0.06)"
0.07,0.04,0.02,0.07,3.2754,5.5168,"q=(0.07, 0.04, 0.02, 0.07)"
0.07,0.04,0.02,0.08,3.0917,5.666,"q=(0.07, 0.04, 0.02, 0.08)"
0.07,0.04,0.03,0.0,3.5634,5.1934,"q=(0.07, 0.04, 0.03, 0.0)"
0.07,0.04,0.03,0.01,3.4386,5.3934,"q=(0.07, 0.04, 0.03, 0.01)"
0.07,0.04,0.03,0.02,3.2177,5.5044,"q=(0.07, 0.04, 0.03, 0.02)"
0.07,0.04,0.03,0.03,3.359,5.4711,"q=(0.07, 0.04, 0.03, 0.03)"
0.07,0.04,0.03,0.04,3.2159,5.6123,"q=(0.07, 0.04, 0.03, 0.04)"
0.07,0.04,0.03,0.05,3.2968,5.4978,"q=(0.07, 0.04, 0.03, 0.05)"
0.07,0.04,0.03,0.06,3.1466,5.5943,"q=(0.07, 0.04, 0.03, 0.06)"
0.07,0.04,0.03,0.07,3.2113,5.5147,"q=(0.07, 0.04, 0.03, 0.07)"
0.07,0.04,0.03,0.08,3.0247,5.8107,"q=(0.07, 0.04, 0.03, 0.08)"
0.07,0.04,0.04,0.0,3.4116,5.2001,"q=(0.07, 0.04, 0.04, 0.0)"
0.07,0.04,0.04,0.01,3.2167,5.5002,"q=(0.07, 0.04, 0.04, 0.01)"
0.07,0.04,0.04,0.02,3.3392,5.366,"q=(0.07, 0.04, 0.04, 0.02)"
0.07,0.04,0.04,0.03,3.2807,5.489,"q=(0.07, 0.04, 0.04, 0.03)"
0.07,0.04,0.04,0.04,3.1716,5.5053,"q=(0.07, 0.04, 0.04, 0.04)"
0.07,0.04,0.04,0.05,3.1885,5.5569,"q=(0.07, 0.04, 0.04, 0.05)"
0.07,0.04,0.04,0.06,3.2033,5.654,"q=(0.07, 0.04, 0.04, 0.06)"
0.07,0.04,0.04,0.07,3.0409,5.7836,"q=(0.07, 0.04, 0.04, 0.07)"
0.07,0.04,0.04,0.08,3.1003,5.8321,"q=(0.07, 0.04, 0.04, 0.08)"
0.07,0.04,0.05,0.0,3.3324,5.4758,"q=(0.07, 0.04, 0.05, 0.0)"
0.07,0.04,0.05,0.01,3.3358,5.4228,"q=(0.07, 0.04, 0.05, 0.01)"
0.07,0.04,0.05,0.02,3.2224,5.4504,"q=(0.07, 0.04, 0.05, 0.02)"
0.07,0.04,0.05,0.03,3.1946,5.6211,"q=(0.07, 0.04, 0.05, 0.03)"
0.07,0.04,0.05,0.04,3.1152,5.5562,"q=(0.07, 0.04, 0.05, 0.04)"
0.07,0.04,0.05,0.05,3.1319,5.679,"q=(0.07, 0.04, 0.05, 0.05)"
0.07,0.04,0.05,0.06,3.0765,5.7111,"q=(0.07, 0.04, 0.05, 0.06)"
0.07,0.04,0.05,0.07,3.0604,5.7459,"q=(0.07, 0.04, 0.05, 0.07)"
0.07,0.04,0.05,0.08,2.9823,5.908,"q=(0.07, 0.04, 0.05, 0.08)"
0.07,0.04,0.06,0.0,3.3511,5.3696,"q=(0.07, 0.04, 0.06, 0.0)"
0.07,0.04,0.06,0.01,3.1945,5.5464,"q=(0.07, 0.04, 0.06, 0.01)"
0.07,0.04,0.06,0.02,3.2215,5.5364,"q=(0.07, 0.04, 0.06, 0.02)"
0.07,0.04,0.06,0.03,3.0736,5.6892,"q=(0.07, 0.04, 0.06, 0.03)"
0.07,0.04,0.06,0.04,3.1131,5.574,"q=(0.07, 0.04, 0.06, 0.04)"
0.07,0.04,0.06,0.05,3.085,5.841,"q=(0.07, 0.04, 0.06, 0.05)"
0.07,0.04,0.06,0.06,3.0009,5.7732,"q=(0.07, 0.04, 0.06, 0.06)"
0.07,0.04,0.06,0.07,2.9557,5.8564,"q=(0.07, 0.04, 0.06, 0.07)"
0.07,0.04,0.06,0.08,2.97,5.9433,"q=(0.07, 0.04, 0.06, 0.08)"
0.07,0.04,0.07,0.0,3.2621,5.4714,"q=(0.07, 0.04, 0.07, 0.0)"
0.07,0.04,0.07,0.01,3.1496,5.6975,"q=(0.07, 0.04, 0.07, 0.01)"
0.07,0.04,0.07,0.02,3.1501,5.6656,"q=(0.07, 0.04, 0.07, 0.02)"
0.07,0.04,0.07,0.03,3.057,5.6892,"q=(0.07, 0.04, 0.07, 0.03)"
0.07,0.04,0.07,0.04,3.0938,5.7483,"q=(0.07, 0.04, 0.07, 0.04)"
0.07,0.04,0.07,0.05,2.9227,5.7876,"q=(0.07, 0.04, 0.07, 0.05)"
0.07,0.04,0.07,0.06,2.9771,5.9641,"q=(0.07, 0.04, 0.07, 0.06)"
0.07,0.04,0.07,0.07,2.9295,5.951,"q=(0.07, 0.04, 0.07, 0.07)"
0.07,0.04,0.07,0.08,2.7886,6.1077,"q=(0.07, 0.04, 0.07, 0.08)"
0.07,0.04,0.08,0.0,3.1169,5.6652,"q=(0.07, 0.04, 0.08, 0.0)"
0.07,0.04,0.08,0.01,3.1473,5.6467,"q=(0.07, 0.04, 0.08, 0.01)"
0.07,0.04,0.08,0.02,3.2266,5.6886,"q=(0.07, 0.04, 0.08, 0.02)"
0.07,0.04,0.08,0.03,3.1004,5.725,"q=(0.07, 0.04, 0.08, 0.03)"
0.07,0.04,0.08,0.04,2.9531,5.9597,"q=(0.07, 0.04, 0.08, 0.04)"
0.07,0.04,0.08,0.05,2.9605,5.9151,"q=(0.07, 0.04, 0.08, 0.05)"
0.07,0.04,0.08,0.06,2.9488,6.0498,"q=(0.07, 0.04, 0.08, 0.06)"
0.07,0.04,0.08,0.07,2.8753,6.0416,"q=(0.07, 0.04, 0.08, 0.07)"
0.07,0.04,0.08,0.08,2.7673,5.9623,"q=(0.07, 0.04, 0.08, 0.08)"
0.07,0.05,0.0,0.0,3.4678,5.1334,"q=(0.07, 0.05, 0.0, 0.0)"
0.07,0.05,0.0,0.01,3.5678,5.2547,"q=(0.07, 0.05, 0.0, 0.01)"
0.07,0.05,0.0,0.02,3.6034,5.1121,"q=(0.07, 0.05, 0.0, 0.02)"
0.07,0.05,0.0,0.03,3.4335,5.2352,"q=(0.07, 0.05, 0.0, 0.03)"
0.07,0.05,0.0,0.04,3.4112,5.327,"q=(0.07, 0.05, 0.0, 0.04)"
0.07,0.05,0.0,0.05,3.2971,5.3447,"q=(0.07, 0.05, 0.0, 0.05)"
0.07,0.05,0.0,0.06,3.3172,5.3517,"q=(0.07, 0.05, 0.0, 0.06)"
0.07,0.05,0.0,0.07,3.2836,5.389,"q=(0.07, 0.05, 0.0, 0.07)"
0.07,0.05,0.0,0.08,3.2874,5.6054,"q=(0.07, 0.05, 0.0, 0.08)"
0.07,0.05,0.01,0.0,3.4805,5.2154,"q=(0.07, 0.05, 0.01, 0.0)"
0.07,0.05,0.01,0.01,3.4831,5.2549,"q=(0.07, 0.05, 0.01, 0.01)"
0.07,0.05,0.01,0.02,3.4445,5.3232,"q=(0.07, 0.05, 0.01, 0.02)"
0.07,0.05,0.01,0.03,3.2841,5.3634,"q=(0.07, 0.05, 0.01, 0.03)"
0.07,0.05,0.01,0.04,3.3354,5.3288,"q=(0.07, 0.05, 0.01, 0.04)"
0.07,0.05,0.01,0.05,3.307,5.4313,"q=(0.07, 0.05, 0.01, 0.05)"
0.07,0.05,0.01,0.06,3.1664,5.5192,"q=(0.07, 0.05, 0.01, 0.06)"
0.07,0.05,0.01,0.07,3.256,5.5624,"q=(0.07, 0.05, 0.01, 0.07)"
0.07,0.05,0.01,0.08,3.2132,5.6049,"q=(0.07, 0.05, 0.01, 0.08)"
0.07,0.05,0.02,0.0,3.4418,5.156,"q=(0.07, 0.05, 0.02, 0.0)"
0.07,0.05,0.02,0.01,3.4761,5.3129,"q=(0.07, 0.05, 0.02, 0.01)"
0.07,0.05,0.02,0.02,3.3219,5.2783,"q=(0.07, 0.05, 0.02, 0.02)"
0.07,0.05,0.02,0.03,3.3991,5.4084,"q=(0.07, 0.05, 0.02, 0.03)"
0.07,0.05,0.02,0.04,3.3125,5.4763,"q=(0.07, 0.05, 0.02, 0.04)"
0.07,0.05,0.02,0.05,3.241,5.3435,"q=(0.07, 0.05, 0.02, 0.05)"
0.07,0.05,0.02,0.06,3.2081,5.4976,"q=(0.07, 0.05, 0.02, 0.06)"
0.07,0.05,0.02,0.07,3.239,5.6415,"q=(0.07, 0.05, 0.02, 0.07)"
0.07,0.05,0.02,0.08,3.2376,5.5627,"q=(0.07, 0.05, 0.02, 0.08)"
0.07,0.05,0.03,0.0,3.3742,5.2953,"q=(0.07, 0.05, 0.03, 0.0)"
0.07,0.05,0.03,0.01,3.3259,5.2163,"q=(0.07, 0.05, 0.03, 0.01)"
0.07,0.05,0.03,0.02,3.384,5.3462,"q=(0.07, 0.05, 0.03, 0.02)"
0.07,0.05,0.03,0.03,3.2986,5.4715,"q=(0.07, 0.05, 0.03, 0.03)"
0.07,0.05,0.03,0.04,3.3146,5.4923,"q=(0.07, 0.05, 0.03, 0.04)"
0.07,0.05,0.03,0.05,3.177,5.6241,"q=(0.07, 0.05, 0.03, 0.05)"
0.07,0.05,0.03,0.06,3.0381,5.7614,"q=(0.07, 0.05, 0.03, 0.06)"
0.07,0.05,0.03,0.07,3.0568,5.6548,"q=(0.07, 0.05, 0.03, 0.07)"
0.07,0.05,0.03,0.08,3.0298,5.7126,"q=(0.07, 0.05, 0.03, 0.08)"
0.07,0.05,0.04,0.0,3.4041,5.3055,"q=(0.07, 0.05, 0.04, 0.0)"
0.07,0.05,0.04,0.01,3.2695,5.3331,"q=(0.07, 0.05, 0.04, 0.01)"
0.07,0.05,0.04,0.02,3.1888,5.5449,"q=(0.07, 0.05, 0.04, 0.02)"
0.07,0.05,0.04,0.03,3.1726,5.5895,"q=(0.07, 0.05, 0.04, 0.03)"
0.07,0.05,0.04,0.04,3.1357,5.5447,"q=(0.07, 0.05, 0.04, 0.04)"
0.07,0.05,0.04,0.05,3.0487,5.7276,"q=(0.07, 0.05, 0.04, 0.05)"
0.07,0.05,0.04,0.06,3.0954,5.8152,"q=(0.07, 0.05, 0.04, 0.06)"
0.07,0.05,0.04,0.07,2.9533,5.7948,"q=(0.07, 0.05, 0.04, 0.07)"
0.07,0.05,0.04,0.08,3.0485,5.8426,"q=(0.07, 0.05, 0.04, 0.08)"
0.07,0.05,0.05,0.0,3.2399,5.4428,"q=(0.07, 0.05, 0.05, 0.0)"
0.07,0.05,0.05,0.01,3.2217,5.5282,"q=(0.07, 0.05, 0.05, 0.01)"
0.07,0.05,0.05,0.02,3.2853,5.4827,"q=(0.07, 0.05, 0.05, 0.02)"
0.07,0.05,0.05,0.03,3.1934,5.5141,"q=(0.07, 0.05, 0.05, 0.03)"
0.07,0.05,0.05,0.04,3.0912,5.723,"q=(0.07, 0.05, 0.05, 0.04)"
0.07,0.05,0.05,0.05,3.0252,5.8737,"q=(0.07, 0.05, 0.05, 0.05)"
0.07,0.05,0.05,0.06,3.0371,5.7915,"q=(0.07, 0.05, 0.05, 0.06)"
0.07,0.05,0.05,0.07,2.9874,5.7639,"q=(0.07, 0.05, 0.05, 0.07)"
0.07,0.05,0.05,0.08,2.8581,5.9373,"q=(0.07, 0.05, 0.05, 0.08)"
0.07,0.05,0.06,0.0,3.1854,5.6928,"q=(0.07, 0.05, 0.06, 0.0)"
0.07,0.05,0.06,0.01,3.1533,5.5974,"q=(0.07, 0.05, 0.06, 0.01)"
0.07,0.05,0.06,0.02,3.2401,5.557,"q=(0.07, 0.05, 0.06, 0.02)"
0.07,0.05,0.06,0.03,3.1372,5.6574,"q=(0.07, 0.05, 0.06, 0.03)"
0.07,0.05,0.06,0.04,3.0132,5.8188,"q=(0.07, 0.05, 0.06, 0.04)"
0.07,0.05,0.06,0.05,2.9194,5.7977,"q=(0.07, 0.05, 0.06, 0.05)"
0.07,0.05,0.06,0.06,2.8829,5.9625,"q=(0.07, 0.05, 0.06, 0.06)"
0.07,0.05,0.06,0.07,2.9473,5.9413,"q=(0.07, 0.05, 0.06, 0.07)"
0.07,0.05,0.06,0.08,2.9216,6.0515,"q=(0.07, 0.05, 0.06, 0.08)"
0.07,0.05,0.07,0.0,3.2088,5.6108,"q=(0.07, 0.05, 0.07, 0.0)"
0.07,0.05,0.07,0.01,3.1693,5.6036,"q=(0.07, 0.05, 0.07, 0.01)"
0.07,0.05,0.07,0.02,3.0339,5.6593,"q=(0.07, 0.05, 0.07, 0.02)"
0.07,0.05,0.07,0.03,3.076,5.7834,"q=(0.07, 0.05, 0.07, 0.03)"
0.07,0.05,0.07,0.04,2.9328,5.8361,"q=(0.07, 0.05, 0.07, 0.04)"
0.07,0.05,0.07,0.05,2.9144,5.821,"q=(0.07, 0.05, 0.07, 0.05)"
0.07,0.05,0.07,0.06,2.8997,6.1153,"q=(0.07, 0.05, 0.07, 0.06)"
0.07,0.05,0.07,0.07,2.8555,6.0201,"q=(0.07, 0.05, 0.07, 0.07)"
0.07,0.05,0.07,0.08,2.8418,6.1488,"q=(0.07, 0.05, 0.07, 0.08)"
0.07,0.05,0.08,0.0,2.97,5.7368,"q=(0.07, 0.05, 0.08, 0.0)"
0.07,0.05,0.08,0.01,3.0323,5.6727,"q=(0.07, 0.05, 0.08, 0.01)"
0.07,0.05,0.08,0.02,3.0184,5.776,"q=(0.07, 0.05, 0.08, 0.02)"
0.07,0.05,0.08,0.03,3.0014,5.8058,"q=(0.07, 0.05, 0.08, 0.03)"
0.07,0.05,0.08,0.04,3.05,5.8027,"q=(0.07, 0.05, 0.08, 0.04)"
0.07,0.05,0.08,0.05,2.8987,6.0243,"q=(0.07, 0.05, 0.08, 0.05)"
0.07,0.05,0.08,0.06,2.9244,5.9757,"q=(0.07, 0.05, 0.08, 0.06)"
0.07,0.05,0.08,0.07,2.7879,6.1769,"q=(0.07, 0.05, 0.08, 0.07)"
0.07,0.05,0.08,0.08,2.7699,6.1202,"q=(0.07, 0.05, 0.08, 0.08)"
0.07,0.06,0.0,0.0,3.5827,5.0461,"q=(0.07, 0.06, 0.0, 0.0)"
0.07,0.06,0.0,0.01,3.4883,5.1492,"q=(0.07, 0.06, 0.0, 0.01)"
0.07,0.06,0.0,0.02,3.4562,5.245,"q=(0.07, 0.06, 0.0, 0.02)"
0.07,0.06,0.0,0.03,3.4002,5.2802,"q=(0.07, 0.06, 0.0, 0.03)"
0.07,0.06,0.0,0.04,3.2554,5.3672,"q=(0.07, 0.06, 0.0, 0.04)"
0.07,0.06,0.0,0.05,3.2167,5.6011,"q=(0.07, 0.06, 0.0, 0.05)"
0.07,0.06,0.0,0.06,3.2998,5.523,"q=(0.07, 0.06, 0.0, 0.06)"
0.07,0.06,0.0,0.07,3.2328,5.5146,"q=(0.07, 0.06, 0.0, 0.07)"
0.07,0.06,0.0,0.08,3.1495,5.6654,"q=(0.07, 0.06, 0.0, 0.08)"
0.07,0.06,0.01,0.0,3.413,5.3055,"q=(0.07, 0.06, 0.01, 0.0)"
0.07,0.06,0.01,0.01,3.4443,5.2623,"q=(0.07, 0.06, 0.01, 0.01)"
0.07,0.06,0.01,0.02,3.312,5.3943,"q=(0.07, 0.06, 0.01, 0.02)"
0.07,0.06,0.01,0.03,3.4216,5.294,"q=(0.07, 0.06, 0.01, 0.03)"
0.07,0.06,0.01,0.04,3.2067,5.4353,"q=(0.07, 0.06, 0.01, 0.04)"
0.07,0.06,0.01,0.05,3.2356,5.4502,"q=(0.07, 0.06, 0.01, 0.05)"
0.07,0.06,0.01,0.06,3.1595,5.6051,"q=(0.07, 0.06, 0.01, 0.06)"
0.07,0.06,0.01,0.07,3.1178,5.678,"q=(0.07, 0.06, 0.01, 0.07)"
0.07,0.06,0.01,0.08,3.0968,5.6934,"q=(0.07, 0.06, 0.01, 0.08)"
0.07,0.06,0.02,0.0,3.4023,5.162,"q=(0.07, 0.06, 0.02, 0.0)"
0.07,0.06,0.02,0.01,3.4072,5.3222,"q=(0.07, 0.06, 0.02, 0.01)"
0.07,0.06,0.02,0.02,3.3647,5.3192,"q=(0.07, 0.06, 0.02, 0.02)"
0.07,0.06,0.02,0.03,3.2534,5.3956,"q=(0.07, 0.06, 0.02, 0.03)"
0.07,0.06,0.02,0.04,3.2881,5.4348,"q=(0.07, 0.06, 0.02, 0.04)"
0.07,0.06,0.02,0.05,3.2174,5.5104,"q=(0.07, 0.06, 0.02, 0.05)"
0.07,0.06,0.02,0.06,3.1665,5.6426,"q=(0.07, 0.06, 0.02, 0.06)"
0.07,0.06,0.02,0.07,3.1584,5.7186,"q=(0.07, 0.06, 0.02, 0.07)"
0.07,0.06,0.02,0.08,3.0347,5.8175,"q=(0.07, 0.06, 0.02, 0.08)"
0.07,0.06,0.03,0.0,3.3472,5.3202,"q=(0.07, 0.06, 0.03, 0.0)"
0.07,0.06,0.03,0.01,3.1871,5.4308,"q=(0.07, 0.06, 0.03, 0.01)"
0.07,0.06,0.03,0.02,3.3228,5.4093,"q=(0.07, 0.06, 0.03, 0.02)"
0.07,0.06,0.03,0.03,3.1389,5.6586,"q=(0.07, 0.06, 0.03, 0.03)"
0.07,0.06,0.03,0.04,3.146,5.74,"q=(0.07, 0.06, 0.03, 0.04)"
0.07,0.06,0.03,0.05,3.1045,5.7467,"q=(0.07, 0.06, 0.03, 0.05)"
0.07,0.06,0.03,0.06,3.0627,5.7816,"q=(0.07, 0.06, 0.03, 0.06)"
0.07,0.06,0.03,0.07,2.9943,5.8334,"q=(0.07, 0.06, 0.03, 0.07)"
0.07,0.06,0.03,0.08,3.0375,5.7428,"q=(0.07, 0.06, 0.03, 0.08)"
0.07,0.06,0.04,0.0,3.2224,5.5176,"q=(0.07, 0.06, 0.04, 0.0)"
0.07,0.06,0.04,0.01,3.2619,5.4544,"q=(0.07, 0.06, 0.04, 0.01)"
0.07,0.06,0.04,0.02,3.2426,5.5558,"q=(0.07, 0.06, 0.04, 0.02)"
0.07,0.06,0.04,0.03,3.1683,5.554,"q=(0.07, 0.06, 0.04, 0.03)"
0.07,0.06,0.04,0.04,3.1066,5.7434,"q=(0.07, 0.06, 0.04, 0.04)"
0.07,0.06,0.04,0.05,3.0169,5.7262,"q=(0.07, 0.06, 0.04, 0.05)"
0.07,0.06,0.04,0.06,2.911,5.895,"q=(0.07, 0.06, 0.04, 0.06)"
0.07,0.06,0.04,0.07,3.0444,5.8253,"q=(0.07, 0.06, 0.04, 0.07)"
0.07,0.06,0.04,0.08,2.9564,5.9608,"q=(0.07, 0.06, 0.04, 0.08)"
0.07,0.06,0.05,0.0,3.2775,5.4148,"q=(0.07, 0.06, 0.05, 0.0)"
0.07,0.06,0.05,0.01,3.2515,5.5413,"q=(0.07, 0.06, 0.05, 0.01)"
0.07,0.06,0.05,0.02,3.2438,5.5279,"q=(0.07, 0.06, 0.05, 0.02)"
0.07,0.06,0.05,0.03,3.0347,5.7737,"q=(0.07, 0.06, 0.05, 0.03)"
0.07,0.06,0.05,0.04,3.0133,5.7333,"q=(0.07, 0.06, 0.05, 0.04)"
0.07,0.06,0.05,0.05,2.9602,5.8204,"q=(0.07, 0.06, 0.05, 0.05)"
0.07,0.06,0.05,0.06,2.9462,5.8911,"q=(0.07, 0.06, 0.05, 0.06)"
0.07,0.06,0.05,0.07,3.0223,5.7863,"q=(0.07, 0.06, 0.05, 0.07)"
0.07,0.06,0.05,0.08,2.8763,5.9841,"q=(0.07, 0.06, 0.05, 0.08)"
0.07,0.06,0.06,0.0,3.2622,5.5352,"q=(0.07, 0.06, 0.06, 0.0)"
0.07,0.06,0.06,0.01,3.1583,5.6369,"q=(0.07, 0.06, 0.06, 0.01)"
0.07,0.06,0.06,0.02,3.024,5.7246,"q=(0.07, 0.06, 0.06, 0.02)"
0.07,0.06,0.06,0.03,2.9826,5.7893,"q=(0.07, 0.06, 0.06, 0.03)"
0.07,0.06,0.06,0.04,2.9985,5.7344,"q=(0.07, 0.06, 0.06, 0.04)"
0.07,0.06,0.06,0.05,2.9082,5.9508,"q=(0.07, 0.06, 0.06, 0.05)"
0.07,0.06,0.06,0.06,2.8468,5.9883,"q=(0.07, 0.06, 0.06, 0.06)"
0.07,0.06,0.06,0.07,2.8213,6.1235,"q=(0.07, 0.06, 0.06, 0.07)"
0.07,0.06,0.06,0.08,2.8422,6.1023,"q=(0.07, 0.06, 0.06, 0.08)"
0.07,0.06,0.07,0.0,3.1447,5.6628,"q=(0.07, 0.06, 0.07, 0.0)"
0.07,0.06,0.07,0.01,3.066,5.6401,"q=(0.07, 0.06, 0.07, 0.01)"
0.07,0.06,0.07,0.02,3.0832,5.6904,"q=(0.07, 0.06, 0.07, 0.02)"
0.07,0.06,0.07,0.03,3.024,5.8094,"q=(0.07, 0.06, 0.07, 0.03)"
0.07,0.06,0.07,0.04,2.9906,5.9632,"q=(0.07, 0.06, 0.07, 0.04)"
